id,title,category,source,url,asking_price_aud,revenue_aud,ebitda_aud,location,lat,lon,ownership,days_on_market,date_listed,notes,contact,score,features
ResortBrokers-6749146,Hotels For Sale Brisbane,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/hotels-for-sale/queensland/brisbane/,,,,AU,,,Mixed,0,2025-11-06,Are you looking for a Hotel for sale in Brisbane? Resort Brokers Australia are the market leaders in selling tourism properties in Australia.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
ResortBrokers-6169059,Management Rights - All Apartment Hotels For Sale | QLD,Hotels/Motels/Caravan Parks,ResortBrokers,https://www.resortbrokers.com.au/management-rights-for-sale/queensland/cairns-north/MR008459/,,,,AU,,,Mixed,0,2025-11-06,... For Sale · Marketing Your Property Correctly · The Sales Process · Resources · Industry Specialists · Recent Sales · Rate Your Experience · Motels - Recent ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-8534039,13 Results: bar in Queensland - Business For Sale - Gumtree,Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/qld/bar/k0c18468l3008841,13.0,,,AU,,,Mixed,0,2025-11-06,Find bar ads in our Business For Sale category from Queensland. Buy and sell almost anything on Gumtree classifieds.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-3746882,pub | Business For Sale | Gumtree Australia Local Classifieds,Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/pub/k0c18468,10.0,,,AU,,,Mixed,0,2025-11-06,"Historic pub business for sale near Port Augusta. Only pub in town, 10 gaming Machines, Restaurant and rooms upstairs. Good weekly sales and gaming revenue, ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-7558666,214 Results: Business For Sale in Queensland - Gumtree,Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/qld/c18468l3008841,214.0,,,AU,,,Mixed,0,2025-11-06,Find Business For Sale ads in Queensland. Buy and sell almost anything on Gumtree classifieds.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-3335784,pub for sale | Gumtree Australia Local Classifieds | Page 2,Mixed,Gumtree,https://www.gumtree.com.au/s-pub+for+sale/page-2/k0,375000.0,,,AU,,,Mixed,0,2025-11-06,Business for sale. Caravan Park For Sale - Trangie NSW Business for sale - Freehold Caravan Park “Tandara” $375k Freehold around 1.5! acres ...,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-5796982,"Business For Sale - Brisbane, QLD - Gumtree Australia",Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/brisbane/businesstype-services/c18468l3005721r500,,,,AU,,,Mixed,0,2025-11-06,"Find a Business For Sale in Brisbane, QLD. Buy and sell a Business and almost anything on Gumtree Australia.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-4449052,pub kitchen for lease in Australia - Real Estate - Gumtree,Mixed,Gumtree,https://www.gumtree.com.au/s-real-estate/pub+kitchen+for+lease/k0c9296,1.0,,,AU,,,Mixed,0,2025-11-06,"Business For Sale (1); Office Space & Commercial (1). Location. Australian ... 2A Hay Street, Bowen, Queensland 4805.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-5763811,56 Results: Business For Sale in Australia - Gumtree,Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/businesstype-retail/c18468r188?view=gallery&price-type=fixed,56.0,,,AU,,,Mixed,0,2025-11-06,Find Business For Sale ad on Gumtree. Buy or sell a Business and almost anything on Gumtree classifieds.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-2179879,"25 Results: Business For Sale in Warwick 4370, QLD - Gumtree",Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/warwick-toowoomba/businesstype-services/c18468l3006605r500,437.0,,,AU,,,Mixed,0,2025-11-06,"Find Business For Sale ads in Warwick 4370, QLD. Buy and sell almost anything on Gumtree classifieds.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-3877589,16 Results: freehold in Australia - Business For Sale - Gumtree,Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/freehold/k0c18468,16.0,,,AU,,,Mixed,0,2025-11-06,Find freehold ads in our Business For Sale category. Buy and sell almost anything on Gumtree classifieds.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-1200381,Business For Sale | Gumtree Australia Local Classifieds,Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/c18468r5,,,,AU,,,Mixed,0,2025-11-06,Find Business For Sale ad on Gumtree. Buy or sell a Business and almost anything on Gumtree classifieds.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-379472,car wash sale | Real Estate | Gumtree Australia Local Classifieds,Mixed,Gumtree,https://www.gumtree.com.au/s-real-estate/car+wash+sale/k0c9296,,,,AU,,,Mixed,0,2025-11-06,Carwash Business For Sale. Car Wash Business For Sale In Langwarrin. Part Of A Busy Shopping Centre with a high traffic and regular client base.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-9455138,"8 Results: car wash good in Brisbane Region, QLD - Gumtree",Mixed,Gumtree,https://www.gumtree.com.au/s-brisbane/car+wash+good/k0l3005721,1.0,,,AU,,,Mixed,0,2025-11-06,"Cleaning Business for sale - N. V. Professional Cleaner ; 1/45 Greensill Road, Albany Creek, Queensland 4035. Agency; 2 Bathrooms; 3 Bedrooms.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-6204840,12 Results: cleaning business for sale in Queensland - Gumtree,Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/qld/cleaning+business+for+sale/k0c18468l3008841,4000.0,,,AU,,,Mixed,0,2025-11-06,"Small House Cleaning Business for Sale – Brisbane (Northside) · $4,000 ; Cleaning Business for sale Warner · $3,500 ; Air BnB Host Management Business Cairns FNQ.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-5847346,"cleaning business for sale in Central QLD Region, QLD | Business ...",Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/central-qld/cleaning+business+for+sale/k0c18468l3005170,,,,AU,,,Mixed,0,2025-11-06,"Find cleaning business for sale ads in our Business For Sale category from Central QLD Region, QLD. Buy and sell almost anything on Gumtree classifieds.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-7215641,car detailing business | Business For Sale - Gumtree,Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/car+detailing+business/k0c18468,19500.0,,,AU,,,Mixed,0,2025-11-06,"Mobile car detailing business for sale · $19,500 · Clarkson, WA6d ; Car Detailing Business · $30,000. Caloundra West, QLD3w ; Car Detailing Business · $9,999.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-7937419,cleaning in Queensland | Business For Sale - Gumtree,Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/qld/cleaning/k0c18468l3008841,195000.0,,,AU,,,Mixed,0,2025-11-06,"Bin Cleaning Franchise · $195,000 ; Small House Cleaning Business for Sale – Brisbane (Northside) · $4,000 ; Carpet cleaning business · $88,000Negotiable.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-8946110,pressure cleaning business for sale in Queensland - Gumtree,Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/qld/pressure+cleaning+business+for+sale/k0c18468l3008841,,,,AU,,,Mixed,0,2025-11-06,Find pressure cleaning business for sale ads in our Business For Sale category from Queensland. Buy and sell almost anything on Gumtree classifieds.,,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-1887281,59 Results: car wash for sale in Australia - Real Estate - Gumtree,Mixed,Gumtree,https://www.gumtree.com.au/s-real-estate/car+wash+for+sale/k0c9296,42.0,,,AU,,,Mixed,0,2025-11-06,"Business for Sale – N.V. Professional Cleaners (Brisbane) Location ... 42/181 Brays Road, Griffin ...",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-9995777,"Business For Sale - Brisbane, QLD - Gumtree Australia",Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/brisbane/businesstype-automotive/c18468l3005721,,,,AU,,,Mixed,0,2025-11-06,"Find a Business For Sale in Brisbane, QLD. Buy and sell a Business and almost anything on Gumtree Australia.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
Gumtree-6050949,"cleaning in Brisbane Region, QLD | Business For Sale",Mixed,Gumtree,https://www.gumtree.com.au/s-business-for-sale/brisbane/cleaning/k0c18468l3005721,,,,AU,,,Mixed,0,2025-11-06,"Find cleaning ads in our Business For Sale category from Brisbane Region, QLD. Buy and sell almost anything on Gumtree classifieds.",,0.295,"{'margin': 0.0, 'price_to_ebitda': 0, 'recency': 1.0, 'freehold': 0.3, 'category': 0.5, 'proximity': 0.5}"
